156.203.33.101 - - [11/Oct/2022:17:08:45 +0300] "GET /server/api/authz/authorizations/search/object?uri=http://52.209.192.143:7077/server/api/core/sites/0735763b-1638-4cbd-9f96-2383ebebb782&feature=isCommunityAdmin&embed=feature HTTP/1.1" 200 359
156.203.33.101 - - [11/Oct/2022:17:08:45 +0300] "GET /server/api/authz/authorizations/search/object?uri=http://52.209.192.143:7077/server/api/core/sites/0735763b-1638-4cbd-9f96-2383ebebb782&feature=administratorOf&embed=feature HTTP/1.1" 200 358
156.203.33.101 - - [11/Oct/2022:17:08:45 +0300] "GET /server/api/authz/authorizations/search/object?uri=http://52.209.192.143:7077/server/api/core/sites/0735763b-1638-4cbd-9f96-2383ebebb782&feature=canManageGroups&embed=feature HTTP/1.1" 200 358
156.203.33.101 - - [11/Oct/2022:17:08:45 +0300] "GET /server/api/statistics HTTP/1.1" 200 375
156.203.33.101 - - [11/Oct/2022:17:08:45 +0300] "GET /server/api/authz/authorizations/search/object?uri=http://52.209.192.143:7077/server/api/core/sites/0735763b-1638-4cbd-9f96-2383ebebb782&feature=epersonRegistration&embed=feature HTTP/1.1" 200 1715
156.203.33.101 - - [11/Oct/2022:17:08:45 +0300] "GET /server/api/authz/authorizations/search/object?uri=http://52.209.192.143:7077/server/api/core/sites/0735763b-1638-4cbd-9f96-2383ebebb782&feature=canViewUsageStatistics&embed=feature HTTP/1.1" 200 1804
156.203.33.101 - - [11/Oct/2022:17:08:45 +0300] "OPTIONS /server/api/statistics/viewevents HTTP/1.1" 200 5
156.203.33.101 - - [11/Oct/2022:17:08:45 +0300] "POST /server/api/statistics/viewevents HTTP/1.1" 201 235
52.209.192.143 - - [11/Oct/2022:17:10:00 +0300] "GET /server/api HTTP/1.1" 200 6798
52.209.192.143 - - [11/Oct/2022:17:10:00 +0300] "GET /server/api/authn/status HTTP/1.1" 200 450
52.209.192.143 - - [11/Oct/2022:17:10:00 +0300] "GET /server/api HTTP/1.1" 200 6798
52.209.192.143 - - [11/Oct/2022:17:10:00 +0300] "GET /server/api HTTP/1.1" 200 6798
52.209.192.143 - - [11/Oct/2022:17:10:00 +0300] "GET /server/api/system/scripts/metadata-import HTTP/1.1" 401 183
